contrast,reaction,name,mean_diff,cohens_d,p,p_adj
duodenum_vs_ileum,r_0941,prolyl-tRNA synthetase,0.003006,0.6214,0.00137033116077158,0.004304116982195178
duodenum_vs_ileum,r_0942,protoporphyrinogen oxidase,0.0,0.7365,0.00017858327329958143,0.0018363751688353323
duodenum_vs_ileum,r_0943,purine-nucleoside phosphorylase,-0.0,-0.1826,0.3213942797694457,0.3652794387410831
duodenum_vs_ileum,r_0949,guanosine phosphorylase,0.0,0.0,,
duodenum_vs_ileum,r_0950,guanosine phosphorylase,0.0,0.0,,
duodenum_vs_ileum,r_0951,inosine phosphorylase,0.0,0.0,,
duodenum_vs_ileum,r_0953,pyridoxal oxidase,0.0,0.0,,
duodenum_vs_ileum,r_0954,pyridoxamine 5'-phosphate oxidase,0.0,0.0,,
duodenum_vs_ileum,r_0955,pyridoxine 5'-phosphate oxidase,0.0,0.0,,
duodenum_vs_ileum,r_0956,pyridoxine oxidase,-0.277918,-1.0905,2.322489129730512e-07,4.172823875944381e-06
duodenum_vs_ileum,r_0957,pyrroline-5-carboxylate reductase,0.003006,0.6214,0.001370331160771583,0.004304116982195178
duodenum_vs_ileum,r_0958,pyruvate carboxylase,0.041245,0.6285,0.0012167627422347137,0.004304116982195178
duodenum_vs_ileum,r_0959,pyruvate decarboxylase,0.614871,1.2282,1.0520771193905878e-08,2.1984568082547302e-07
duodenum_vs_ileum,r_0960,pyruvate decarboxylase (acetoin-forming),0.0,1.9793,1.1434403408540088e-15,1.0386249762757543e-13
duodenum_vs_ileum,r_0961,pyruvate dehydrogenase,-0.477355,-1.0423,6.059772190575422e-07,9.526661088068092e-06
duodenum_vs_ileum,r_0962,pyruvate kinase,0.218983,0.4182,0.027941201149518202,0.07729926206338791
duodenum_vs_ileum,r_0963,quinone oxidoreductase,0.0,0.1826,0.32139427976944407,0.3652794387410831
duodenum_vs_ileum,r_0964,reduced glutathione via ABC system,0.0,0.0,,
duodenum_vs_ileum,r_0965,riboflavin kinase,0.0,0.0,,
duodenum_vs_ileum,r_0966,riboflavin kinase,0.0,0.0,,
duodenum_vs_ileum,r_0967,riboflavin synthase,3.3e-05,0.6214,0.0013703311607715942,0.004304116982195178
duodenum_vs_ileum,r_0968,riboflavin synthase,1.7e-05,0.6214,0.0013703311607715974,0.004304116982195178
duodenum_vs_ileum,r_0969,ribokinase,0.0,0.0,,
duodenum_vs_ileum,r_0970,ribonucleoside-triphosphate reductase (ATP),7.8e-05,0.7332,0.00020270773539499546,0.0020458465887087506
duodenum_vs_ileum,r_0971,ribonucleoside-triphosphate reductase (CTP),0.0,0.0,,
duodenum_vs_ileum,r_0972,ribonucleoside-triphosphate reductase (GTP),0.0,0.0,,
duodenum_vs_ileum,r_0973,ribonucleoside-triphosphate reductase (UTP),0.0,0.0,,
duodenum_vs_ileum,r_0974,ribonucleotide reductase,-1.8e-05,-0.471,0.013953289019204562,0.0400239079761394
duodenum_vs_ileum,r_0975,ribonucleotide reductase,0.0,0.0,,
duodenum_vs_ileum,r_0976,ribonucleotide reductase,0.0001,0.6214,0.0013703311607715584,0.004304116982195178
duodenum_vs_ileum,r_0977,ribonucleotide reductase,0.0,0.0,,
duodenum_vs_ileum,r_0978,ribonucleotide reductase,4e-05,0.6214,0.001370331160771535,0.004304116982195178
duodenum_vs_ileum,r_0979,ribonucleotide reductase,0.0,0.0,,
duodenum_vs_ileum,r_0982,ribose-5-phosphate isomerase,0.072691,0.6589,0.0006489182992540424,0.004304116982195178
duodenum_vs_ileum,r_0983,ribosylnicotinamide kinase,0.0,0.1826,0.3213942797694456,0.3652794387410831
duodenum_vs_ileum,r_0984,ribulose 5-phosphate 3-epimerase,0.128385,0.6022,0.0017294392069926526,0.005305127773795473
duodenum_vs_ileum,r_0985,"S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase",0.0,0.1826,0.32139427976944535,0.3652794387410831
duodenum_vs_ileum,r_0986,S-adenosyl-methionine delta-24-sterol-c-methyltransferase,-0.001354,-1.4908,6.174591683302317e-11,2.2944221368634747e-09
duodenum_vs_ileum,r_0987,S-formylglutathione hydralase,0.0,0.0,,
duodenum_vs_ileum,r_0988,"saccharopine dehydrogenase (NAD, L-lysine forming)",0.005507,0.6214,0.001370331160771606,0.004304116982195178
duodenum_vs_ileum,r_0989,"saccharopine dehydrogenase (NADP, L-glutamate forming)",0.005507,0.6214,0.0013703311607716118,0.004304116982195178
duodenum_vs_ileum,r_0990,"sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",0.0,0.0,,
duodenum_vs_ileum,r_0992,serine O-acetyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_0993,serine palmitotransferase,-0.0,-0.1826,0.3213942797694448,0.3652794387410831
duodenum_vs_ileum,r_0995,seryl-tRNA synthetase,0.004643,0.6214,0.0013703311607715799,0.004304116982195178
duodenum_vs_ileum,r_0996,shikimate dehydrogenase,0.005593,0.6214,0.0013703311607728816,0.004304116982195178
duodenum_vs_ileum,r_0997,shikimate kinase,0.005593,0.6214,0.0013703311607728935,0.004304116982195178
duodenum_vs_ileum,r_0998,sirohydrochlorin dehydrogenase,0.0,0.0,,
duodenum_vs_ileum,r_0999,sirohydrochlorin ferrochetalase,0.0,0.0,,
duodenum_vs_ileum,r_1000,fumarate reductase (FMN),0.0,0.0,,
duodenum_vs_ileum,r_1001,spermidine synthase,-0.0,-0.1203,0.5138397484735444,0.537854026091066
duodenum_vs_ileum,r_1002,spermine synthase,3e-06,0.6214,0.0013703311608631067,0.004304116982195178
duodenum_vs_ileum,r_1003,sphinganine phosphate lyase,0.0,0.0,,
duodenum_vs_ileum,r_1004,sphingoid base-phosphate phosphatase (phytosphingosine 1-phosphate),0.0,0.1857,0.3215369352642662,0.3652794387410831
duodenum_vs_ileum,r_1005,sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase),-0.0,-0.1857,0.3215369352642662,0.3652794387410831
duodenum_vs_ileum,r_1006,sphingolipid long chain base kinase (phytosphingosine),-0.0,-0.1826,0.32139427976944546,0.3652794387410831
duodenum_vs_ileum,r_1007,sphingolipid long chain base kinase (sphinganine),0.0,0.1857,0.3215369352642671,0.3652794387410831
duodenum_vs_ileum,r_1008,spontaneous cis-aconitate(3-) to trans-aconitate,0.0,0.0,,
duodenum_vs_ileum,r_1009,spontaneous cis-aconitate(3-) to trans-aconitate,0.0,0.0,,
duodenum_vs_ileum,r_1010,squalene epoxidase (NAD),0.0,0.0,,
duodenum_vs_ileum,r_1011,squalene epoxidase (NADP),0.000617,0.6214,0.001370331160771544,0.004304116982195178
duodenum_vs_ileum,r_1012,squalene synthase,0.000617,0.6214,0.0013703311607715495,0.004304116982195178
duodenum_vs_ileum,r_1021,succinate dehydrogenase (ubiquinone-6),-0.545628,-1.3594,8.197557341364342e-10,2.2716959751068982e-08
duodenum_vs_ileum,r_1022,succinate-CoA ligase (ADP-forming),-0.52291,-1.2491,8.541109631791718e-09,1.9949591782827796e-07
duodenum_vs_ileum,r_1023,succinate-semialdehyde dehydrogenase (NADP),0.0,0.0,,
duodenum_vs_ileum,r_1024,sucrose hydrolyzing enzyme,-0.0,-0.1857,0.321536935264267,0.3652794387410831
duodenum_vs_ileum,r_1025,sulfate adenylyltransferase,0.001994,0.6214,0.001370629685365221,0.004304116982195178
duodenum_vs_ileum,r_1026,sulfate adenylyltransferase (ADP),0.0,0.0,,
duodenum_vs_ileum,r_1027,sulfite reductase (NADPH2),0.001994,0.6214,0.0013706296853652062,0.004304116982195178
duodenum_vs_ileum,r_1028,taurcholate via ABC system,0.0,0.0,,
duodenum_vs_ileum,r_1029,taurine dioxygenase,0.0,0.0,,
duodenum_vs_ileum,r_1030,tetrahydrofolate aminomethyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_1031,tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming),0.0,0.0,,
duodenum_vs_ileum,r_1032,thiamin diphosphatase,0.0,0.0,,
duodenum_vs_ileum,r_1033,thiamin phosphatase,0.0,0.0,,
duodenum_vs_ileum,r_1034,thiamine diphosphokinase,-0.0,-0.4493,0.018754107687008498,0.052958490618754565
duodenum_vs_ileum,r_1035,thiamine-diphosphate kinase,0.0,0.0,,
duodenum_vs_ileum,r_1036,thiamine-phosphate diphosphorylase,0.0,0.6578,0.0007518295525417097,0.004304116982195178
duodenum_vs_ileum,r_1037,thioredoxin,0.0,0.0,,
duodenum_vs_ileum,r_1038,thioredoxin reductase (NADPH),-0.27573,-1.087,2.496002432473425e-07,4.2176923222529225e-06
duodenum_vs_ileum,r_1039,thioredoxin reductase (NADPH),0.0,0.0,,
duodenum_vs_ileum,r_1040,threonine aldolase,0.0,0.0,,
duodenum_vs_ileum,r_1041,threonine synthase,0.003932,0.6214,0.0013703311607715794,0.004304116982195178
duodenum_vs_ileum,r_1042,threonyl-tRNA synthetase,0.003932,0.6214,0.0013703311607715701,0.004304116982195178
duodenum_vs_ileum,r_1043,threonyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_1045,thymidylate synthase,6e-05,0.6214,0.0013703311607716267,0.004304116982195178
duodenum_vs_ileum,r_1046,trans-aconitate 3-methyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_1047,trans-pentaprenyltranstransferase,0.0,0.1826,0.32139427976944523,0.3652794387410831
duodenum_vs_ileum,r_1048,transaldolase,0.066989,0.6224,0.0012282687064984824,0.004304116982195178
duodenum_vs_ileum,r_1049,transketolase 1,0.066989,0.6224,0.0012282687064984824,0.004304116982195178
duodenum_vs_ileum,r_1050,transketolase 2,0.061396,0.5806,0.002472875351511469,0.007571444194234554
duodenum_vs_ileum,r_1051,trehalose-phosphatase,0.002283,0.6214,0.001370331160771571,0.004304116982195178
duodenum_vs_ileum,r_1054,triose-phosphate isomerase,0.097714,0.333,0.0776681386054791,0.2098965398676997
duodenum_vs_ileum,r_1055,tryptophan synthase (indoleglycerol phosphate),0.000695,0.5384,0.0051293040947952675,0.015248022172709567
duodenum_vs_ileum,r_1056,tryptophan transaminase,0.0,0.0,,
duodenum_vs_ileum,r_1057,tryptophanyl-tRNA synthetase,0.000645,0.6214,0.0013703311607716395,0.004304116982195178
duodenum_vs_ileum,r_1058,tryptophanyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_1063,tyrosine transaminase,0.002057,0.6214,0.0013703311607716397,0.004304116982195178
duodenum_vs_ileum,r_1065,tyrosine transaminase,0.0,0.0938,0.61547200395951,0.6344694505035677
duodenum_vs_ileum,r_1066,tyrosyl-tRNA synthetase,0.002057,0.6214,0.0013703311607715946,0.004304116982195178
duodenum_vs_ileum,r_1067,tyrosyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_1068,UDP-glucose:ergosterol glucosyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_1069,UDP-N-acetylglucosamine diphosphorylase,0.000395,0.6214,0.0013703311607715823,0.004304116982195178
duodenum_vs_ileum,r_1070,UDPglucose 4-epimerase,0.0,0.1826,0.32139427976944457,0.3652794387410831
duodenum_vs_ileum,r_1071,UDPglucose--hexose-1-phosphate uridylyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_1072,UMP kinase,0.000824,0.6214,0.0013703311607715556,0.004304116982195178
duodenum_vs_ileum,r_1073,UMP kinase,0.0,0.0,,
duodenum_vs_ileum,r_1074,uracil phosphoribosyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_1075,urea carboxylase,0.0,0.0,,
duodenum_vs_ileum,r_1076,ureidoglycolate hydrolase,0.0,0.0,,
duodenum_vs_ileum,r_1077,uridine kinase (ATP:uridine),0.0,0.0,,
duodenum_vs_ileum,r_1078,uridine kinase (GTP:uridine),0.0,0.0,,
duodenum_vs_ileum,r_1079,uridylate kinase (dUMP),0.0,0.0,,
duodenum_vs_ileum,r_1080,uridylate kinase (dUMP),0.0,0.0,,
duodenum_vs_ileum,r_1081,uroporphyrinogen decarboxylase (uroporphyrinogen III),0.0,0.7365,0.00017858327329958143,0.0018363751688353323
duodenum_vs_ileum,r_1082,uroporphyrinogen methyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_1083,uroporphyrinogen-III synthase,0.0,0.7365,0.00017858327329958276,0.0018363751688353323
duodenum_vs_ileum,r_1084,UTP-glucose-1-phosphate uridylyltransferase,0.024737,0.6214,0.001370331160770868,0.004304116982195178
duodenum_vs_ileum,r_1085,"V-ATPase, Golgi",0.0,0.0,,
duodenum_vs_ileum,r_1086,"V-ATPase, vacuole",0.0,0.0,,
duodenum_vs_ileum,r_1087,valine transaminase,0.0,0.0,,
duodenum_vs_ileum,r_1088,"valine transaminase, mitochondiral",-0.00526,-0.6214,0.0013703311607716274,0.004304116982195178
duodenum_vs_ileum,r_1089,valyl-tRNA synthetase,0.00526,0.6214,0.001370331160771565,0.004304116982195178
duodenum_vs_ileum,r_1090,valyl-tRNA synthetase,0.0,0.0,,
duodenum_vs_ileum,r_1091,xanthine phosphoribosyltransferase,0.0,0.0,,
duodenum_vs_ileum,r_1092,xylitol dehydrogenase (D-xyulose-forming),0.0,0.1859,0.3210478450030156,0.3652794387410831
duodenum_vs_ileum,r_1093,xylose reductase,0.0,0.0,,
duodenum_vs_ileum,r_1094,xylulokinase,0.0,0.1859,0.3210478450030156,0.3652794387410831
duodenum_vs_ileum,r_1095,yUMP synthetase,0.0,0.0,,
duodenum_vs_ileum,r_1096,(R)-mevalonate transport,0.0,0.0,,
duodenum_vs_ileum,r_1097,"(R,R)-butanediol transport",0.0,1.9793,1.1434403408540414e-15,1.0386249762757543e-13
duodenum_vs_ileum,r_1098,2-methylbutyl transport,0.0,0.0,,
duodenum_vs_ileum,r_1099,2-oxoadipate and 2-oxoglutarate transport,0.005507,0.6214,0.0013703311607716096,0.004304116982195178
duodenum_vs_ileum,r_1100,"3-hexaprenyl-4,5-dihydroxybenzoate transport",0.0,0.1826,0.32139427976944535,0.3652794387410831
duodenum_vs_ileum,r_1101,4-aminobutyrate transport,0.0,0.0,,
duodenum_vs_ileum,r_1102,5-aminolevulinate transport,0.0,0.0,,
duodenum_vs_ileum,r_1103,5-formyltetrahydrofolic acid transport,0.0,0.0,,
duodenum_vs_ileum,r_1104,8-Amino-7-oxononanoate transport,0.0,0.0,,
duodenum_vs_ileum,r_1106,acetate transport,0.0,0.0,,
duodenum_vs_ileum,r_1107,acetic ester transport,-0.0,-0.1857,0.321536935264267,0.3652794387410831
duodenum_vs_ileum,r_1108,adenine transport,0.0,0.0,,
duodenum_vs_ileum,r_1109,adenosine transport,0.0,0.0,,
duodenum_vs_ileum,r_1110,ADP/ATP transporter,1.2721,0.5441,0.004612558323953134,0.013837674971859403
duodenum_vs_ileum,r_1111,ADP/ATP transporter,0.0,0.0,,
duodenum_vs_ileum,r_1112,"AKG transporter, mitochonrial",-0.711165,-1.5268,7.624376707110346e-12,3.19637331182703e-10
duodenum_vs_ileum,r_1113,allantoate uniport,0.0,0.0,,
duodenum_vs_ileum,r_1114,allantoin uniport,0.0,0.0,,
duodenum_vs_ileum,r_1115,ammonia transport,0.10877,0.6172,0.001467131803878711,0.004534518902347245
duodenum_vs_ileum,r_1116,AMP/ATP transporter,0.0,0.0,,
duodenum_vs_ileum,r_1118,aspartate-glutamate transporter,0.0,0.0,,
duodenum_vs_ileum,r_1119,biotin uptake,0.0,0.0,,
duodenum_vs_ileum,r_1120,carnithine-acetylcarnithine carrier,0.0,0.0,,
duodenum_vs_ileum,r_1121,ceramide-2' (sphinganine:n-C24:0OH) transport,0.0,0.1857,0.3215369352642669,0.3652794387410831
duodenum_vs_ileum,r_1122,ceramide-2' (sphinganine:n-C26:0OH) transport,0.0,0.0,,
duodenum_vs_ileum,r_1123,ceramide-3 (Phytosphingosine:n-C24:0OH) transport,0.0,0.0,,
duodenum_vs_ileum,r_1124,ceramide-3 (Phytosphingosine:n-C26:0OH) transport,0.0,0.0,,
duodenum_vs_ileum,r_1125,choline transport,0.0,0.0,,
duodenum_vs_ileum,r_1126,citrate transport,0.021759,0.3837,0.03921469229479186,0.10739702161136465
duodenum_vs_ileum,r_1127,citrate transport,-0.005593,-0.6214,0.0013703311607728937,0.004304116982195178
duodenum_vs_ileum,r_1128,citrate transport,-0.131361,-0.4355,0.02250836617165135,0.0629079977617948
duodenum_vs_ileum,r_1129,coenzyme A transport,0.003699,0.6214,0.0013703309862134975,0.004304116982195178
duodenum_vs_ileum,r_1130,CTP transport,0.0,0.0,,
duodenum_vs_ileum,r_1131,CTP/CMP antiport,0.0,0.0,,
duodenum_vs_ileum,r_1132,cytidine transport,0.0,0.0,,
duodenum_vs_ileum,r_1133,cytosine transport,0.0,0.0,,
duodenum_vs_ileum,r_1134,D-fructose transport,0.0,0.0,,
duodenum_vs_ileum,r_1135,D-galactose transport,-0.0,-0.1826,0.32139427976944457,0.3652794387410831
duodenum_vs_ileum,r_1136,D-lactate transport,0.0,0.0,,
duodenum_vs_ileum,r_1137,D-lactate transport,-0.009107,-0.3123,0.09804621034766695,0.26409481699906995
duodenum_vs_ileum,r_1138,D-lactate/pyruvate antiport,0.004053,0.2479,0.18726823496237607,0.3652794387410831
duodenum_vs_ileum,r_1139,D-mannose transport,0.0,0.0,,
duodenum_vs_ileum,r_1146,episterol transport,0.0,0.0,,
duodenum_vs_ileum,r_1147,ergosterol transport,0.0,0.0,,
duodenum_vs_ileum,r_1148,ergosterol transport,0.0,0.0,,
duodenum_vs_ileum,r_1149,ethanolamine transport,0.0,0.0,,
duodenum_vs_ileum,r_1151,fadH2 transport,0.0,0.0,,
duodenum_vs_ileum,r_1161,fecosterol transport,0.0,0.0,,
duodenum_vs_ileum,r_1162,fecosterol transport,0.0,0.0,,
duodenum_vs_ileum,r_1164,folic acid transport,0.0,0.0,,
duodenum_vs_ileum,r_1165,GDP-mannose antiport,0.0,0.0,,
duodenum_vs_ileum,r_1166,glucose transport,0.195757,0.6802,0.0005477790531157158,0.004304116982195178
duodenum_vs_ileum,r_1167,glutathione transport,0.0,0.0,,
duodenum_vs_ileum,r_1168,glutathione transport,0.0,0.0,,
duodenum_vs_ileum,r_1169,glycero-3-phospho-1-inositol transport,0.0,0.0,,
duodenum_vs_ileum,r_1170,glycero-3-phosphocholine transport,0.0,0.0,,
duodenum_vs_ileum,r_1171,glycerol transport,0.0,0.0,,
duodenum_vs_ileum,r_1172,glycerol transport via channel,0.0,0.0,,
duodenum_vs_ileum,r_1173,glycine transport,-7.2e-05,-0.0099,0.9575232242561615,0.9681821098694032
duodenum_vs_ileum,r_1174,glycogen vacuolar 'transport' via autophagy,0.0,0.0,,
duodenum_vs_ileum,r_1175,GTP/GDP translocase,0.0,0.0,,
duodenum_vs_ileum,r_1176,guanine transport,0.0,0.0,,
duodenum_vs_ileum,r_1177,inositol transport,0.0,0.0,,
duodenum_vs_ileum,r_1178,iron (II) transport,1e-06,0.6277,0.0012347411720450084,0.004304116982195178
duodenum_vs_ileum,r_1179,iron (II) transport,0.0,0.7365,0.00017858327329957997,0.0018363751688353323
duodenum_vs_ileum,r_1180,isoamyl acetate transport,0.0,0.1298,0.4874594625869192,0.5139562408734775
duodenum_vs_ileum,r_1181,isobutyl acetate transport,0.0,0.0,,
duodenum_vs_ileum,r_1182,isopentenyl diphosphate transport,0.0,0.1826,0.32139427976944523,0.3652794387410831
duodenum_vs_ileum,r_1183,L-alanine transport,0.0,0.0,,
duodenum_vs_ileum,r_1184,L-arganine transport,0.0,0.0,,
duodenum_vs_ileum,r_1185,L-arganine transport,0.0,0.0,,
duodenum_vs_ileum,r_1186,L-asparagine transport,0.0,0.0,,
duodenum_vs_ileum,r_1187,L-asparagine transport,0.0,0.0,,
duodenum_vs_ileum,r_1188,L-aspartate transport,0.0,0.0,,
duodenum_vs_ileum,r_1189,L-aspartate transport,0.0,0.0,,
duodenum_vs_ileum,r_1190,L-aspartate transport,0.0,0.0,,
duodenum_vs_ileum,r_1191,L-carnitine transport,-0.0,-0.1826,0.3213942797694448,0.3652794387410831
duodenum_vs_ileum,r_1192,L-cystine transport,0.0,0.0,,
duodenum_vs_ileum,r_1193,L-cystine transport,0.0,0.0,,
duodenum_vs_ileum,r_1194,L-glutamate transport,0.012762,0.6586,0.0006947508658825513,0.004304116982195178
duodenum_vs_ileum,r_1195,L-glutamate transport,0.0,0.0,,
duodenum_vs_ileum,r_1196,L-glutamate transport,0.0,0.0,,
duodenum_vs_ileum,r_1197,L-glutamine transport,0.0,0.0,,
duodenum_vs_ileum,r_1198,L-glutamine transport,0.0,0.0,,
duodenum_vs_ileum,r_1199,L-glutamine transport,0.0,0.0,,
duodenum_vs_ileum,r_1200,"L-histidine transport, vacuolar",0.0,0.0,,
duodenum_vs_ileum,r_1201,L-histidine transport,0.0,0.0,,
duodenum_vs_ileum,r_1202,L-isoleucine transport,0.0,0.0,,
duodenum_vs_ileum,r_1203,L-isoleucine transport,0.0,0.0,,
duodenum_vs_ileum,r_1204,L-isoleucine transport,0.0,0.0,,
duodenum_vs_ileum,r_1205,L-isoleucine transport,0.0,0.0,,
duodenum_vs_ileum,r_1206,L-lactate transport,0.0,0.0,,
duodenum_vs_ileum,r_1207,L-lactate transport,0.0,0.0,,
duodenum_vs_ileum,r_1208,"L-leucine transport, vacuoluar",0.0,0.0,,
duodenum_vs_ileum,r_1209,"L-leucine transport, vacuoluar",0.0,0.0,,
duodenum_vs_ileum,r_1210,"L-leucine transport, vacuoluar",0.0,0.0,,
duodenum_vs_ileum,r_1211,L-leucine transport,0.0,0.0,,
duodenum_vs_ileum,r_1212,L-lysine transport,0.0,0.0,,
duodenum_vs_ileum,r_1213,L-lysine transport,0.0,0.0,,
duodenum_vs_ileum,r_1214,L-methionine transport,0.0,0.0,,
duodenum_vs_ileum,r_1215,L-phenylalanine transport,0.0,0.0,,
duodenum_vs_ileum,r_1216,L-proline transport,0.0,0.0,,
duodenum_vs_ileum,r_1217,L-serine transport,0.0,0.0,,
duodenum_vs_ileum,r_1218,L-threonine transport,0.0,0.0,,
duodenum_vs_ileum,r_1219,L-tryptophan transport,0.0,0.0,,
duodenum_vs_ileum,r_1220,L-tyrosine transport,0.0,0.0,,
duodenum_vs_ileum,r_1221,L-tyrosine transport,0.0,0.0,,
duodenum_vs_ileum,r_1222,L-tyrosine transport,0.0,0.0,,
duodenum_vs_ileum,r_1223,L-tyrosine transport,0.0,0.0,,
duodenum_vs_ileum,r_1224,L-valine transport,0.0,0.0,,
duodenum_vs_ileum,r_1225,lanosterol transport,0.0,0.0,,
duodenum_vs_ileum,r_1226,malate transport,0.0,0.0,,
duodenum_vs_ileum,r_1227,maltose transport,0.0,0.1857,0.3215369352642672,0.3652794387410831
duodenum_vs_ileum,r_1228,"N,N'-diformyldityrosine transport",0.0,0.0,,
duodenum_vs_ileum,r_1229,NAD transport,0.0,0.0745,0.6894812533667829,0.7085492452889315
duodenum_vs_ileum,r_1230,NAD transport,0.0,0.0,,
duodenum_vs_ileum,r_1231,NAD transport,0.0,0.0,,
duodenum_vs_ileum,r_1232,NAD transport,0.0,0.0,,
duodenum_vs_ileum,r_1235,nicotinate transport,0.0,0.0,,
duodenum_vs_ileum,r_1236,octadecanoate (n-C18:0) transport,-0.0,-0.1858,0.32132903705376203,0.3652794387410831
duodenum_vs_ileum,r_1237,ornithine transport,0.003751,0.6692,0.0005253421042120686,0.004304116982195178
duodenum_vs_ileum,r_1238,orntithine transport,0.0,0.0,,
duodenum_vs_ileum,r_1239,oxaloacetate transport,0.0,0.0,,
duodenum_vs_ileum,r_1241,pantothenate transport,0.0,0.0,,
duodenum_vs_ileum,r_1242,pentaprenyl diphosphate transport,0.0,0.1826,0.32139427976944523,0.3652794387410831
duodenum_vs_ileum,r_1243,phenethyl acetate transport,0.0,0.0,,
duodenum_vs_ileum,r_1244,phosphate transport,0.004669,0.6214,0.0013704586400908653,0.004304116982195178
duodenum_vs_ileum,r_1245,phosphate transport,0.940038,0.5155,0.007076930351447953,0.02096156000836486
duodenum_vs_ileum,r_1249,potassium transport,6.1e-05,0.6214,0.0013703311607715823,0.004304116982195178
duodenum_vs_ileum,r_1250,putrescine excretion,0.0,0.0,,
duodenum_vs_ileum,r_1251,putrescine transport,0.0,0.0,,
duodenum_vs_ileum,r_1252,putrescine transport,0.0,0.0,,
duodenum_vs_ileum,r_1253,pyridoxine symport,0.0,0.0,,
duodenum_vs_ileum,r_1254,pyruvate transport,0.0,0.0,,
duodenum_vs_ileum,r_1255,S-adenosyl-L-methionine transport,0.0,0.0,,
duodenum_vs_ileum,r_1256,S-adenosyl-L-methionine transport,0.0,0.1826,0.32139427976944485,0.3652794387410831
